Addresse,code_commune_insee,departement,Latitude,Longitude,Distance,DurationPoliceMin
Laval-en-Brie 77148,77148,77,48.4250631,2.9965182999999995,4.385199282767317,0.1811111111111111
Le Blanc-Mesnil 93150,93150,93,48.9385489,2.4631476,0.10323302280450057,0.011944444444444445
Le Blanc-Mesnil 93150 (Centre - Tilleuls),93150,93,48.9490184,2.4512404,1.4306579779487105,0.09694444444444444
Le Blanc-Mesnil 93150 (Centre Coudray),93150,93,48.9462106,2.4717118,0.9549034081631623,0.08555555555555555
Le Blanc-Mesnil 93150 (Eiffel),93150,93,48.9387,2.4614,0.2018316245732602,0.0225
Le Blanc-Mesnil 93150 (Pôle Gare),93150,93,48.9387,2.4614,0.2018316245732602,0.0225
Le Blanc-Mesnil 93150 (Sud),93150,93,48.9387,2.4614,0.2018316245732602,0.0225
Le Bourget 93350 (Centre-ville),93350,93,48.936074,2.425596,2.113244095129323,0.15444444444444444
Le Bourget 93350 (Edouard Vaillant),93350,93,48.9368508,2.4316657000000004,1.9284470665018332,0.18416666666666667
Le Bourget 93350 (L'Eglise - Parc des Expositions),93350,93,48.9341,2.4358,1.5183939278261345,0.16333333333333333
Le Bourget 93350 (La Bienvenue),93350,93,48.9348718,2.4230163,2.1480006633883413,0.14888888888888888
Le Chesnay 78150 (Aubert),78150,78,48.8330312,2.1228505,2.0743790720146644,0.11138888888888888
Le Chesnay 78150 (Glatigny - Rueil),78150,78,48.8286172,2.1435168,2.295209130626922,0.11083333333333334
Le Chesnay 78150 (Pré-Vert),78150,78,48.8281011,2.1308953,2.3661798817087054,0.10777777777777778
Le Chesnay 78150 (Saint-Antoine de Padoue),78150,78,48.8180393,2.1303478,1.865436865639534,0.13722222222222222
Le Châtelet-en-Brie 77820,77820,77,48.5044282,2.792873,10.663631714947222,0.22972222222222222
Le Coudray-Montceaux 91830,91830,91,48.5653177,2.4855792,5.011082627664814,0.24666666666666667
Le Kremlin-Bicêtre 94270 (Les Barnufles - Les Glacis),94270,94,48.8147,2.3607,1.4822761645644764,0.10166666666666667
Le Kremlin-Bicêtre 94270 (Les Martinets - Le Fort),94270,94,48.8147,2.3607,1.4822761645644764,0.10166666666666667
Le Kremlin-Bicêtre 94270 (Mairie - Salengro),94270,94,48.8138231,2.3609719,1.4347504295291598,0.11805555555555555
Le Mesnil-Aubry 95720,95720,95,49.0517904,2.3984693,4.60946446733397,0.21027777777777779
Le Mesnil-Saint-Denis 78320,78320,78,48.7399787,1.9606249,2.9842290575266603,0.1661111111111111
Le Mesnil-le-Roi 78600,78600,78,48.93968220000001,2.128842,1.3893822340639546,0.08972222222222222
Le Mée-sur-Seine 77350 (La Croix Blanche),77350,77,48.543753,2.638863,1.0031944781692819,0.0725
Le Mée-sur-Seine 77350 (Le Village),77350,77,48.5381859,2.6335912,0.6640773452230554,0.03888888888888889
Le Mée-sur-Seine 77350 (Les Courtilleraies Nord),77350,77,48.5285,2.5894,3.0387453846638546,0.11527777777777778
Le Pecq 78230 (Cité),78230,78,48.8976716,2.1026594,0.7169286210995406,0.06194444444444445
Le Pecq 78230 (Ermitage - Charles de Gaulle),78230,78,48.8932,2.1037,1.0535332167147207,0.0975
Le Pecq 78230 (Mexique),78230,78,48.8962307,2.111478,1.3813597417088481,0.10583333333333333
Le Pecq 78230 (Vignes - Benettes),78230,78,48.8801273,2.0937479,1.3471231407650606,0.10916666666666666
Le Perray-en-Yvelines 78610,78610,78,48.6924665,1.8538535,5.381933113163359,0.1638888888888889
Le Perreux-sur-Marne 94170,94170,94,48.84062700000001,2.5077111,1.8895999815429696,0.18
Le Perreux-sur-Marne 94170 (Centre-ville - Quais d'Argonne),94170,94,48.85,2.5,1.7804452847922092,0.16027777777777777
Le Perreux-sur-Marne 94170 (Joncs Marins),94170,94,48.8545738,2.5001822,1.8899708257315821,0.1525
Le Perreux-sur-Marne 94170 (Pont de Bry),94170,94,48.8341678,2.5168307,2.502443576658742,0.16833333333333333
Le Perreux-sur-Marne 94170 (Prairie de Nogent - Parclairs),94170,94,48.85,2.5,1.7804452847922092,0.16027777777777777
Le Perreux-sur-Marne 94170 (Thillards),94170,94,48.85,2.5,1.7804452847922092,0.16027777777777777
Le Plessis-Bouchard 95130,95130,95,49.0016863,2.2330815,1.6974856328151207,0.09694444444444444
Le Plessis-Luzarches 95270,95270,95,49.095778100000004,2.4537867,7.312743698191557,0.23527777777777778
Le Plessis-Pâté 91220,91220,91,48.6116007,2.3256213,2.3677919123905444,0.10944444444444444
Le Plessis-Robinson 92350,92350,92,48.7811049,2.2619632000000003,1.9168811748381278,0.17472222222222222
Le Plessis-Robinson 92350 (Cité Basse),92350,92,48.7818437,2.2729619,1.6714273015880845,0.15333333333333332
Le Plessis-Robinson 92350 (Herriot),92350,92,48.7826936,2.2570175,2.037427805030669,0.12055555555555555
Le Plessis-Robinson 92350 (Malabry),92350,92,48.7766853,2.2670659,1.2991551160578576,0.1361111111111111
Le Plessis-Trévise 94420,94420,94,48.8091528,2.5732616000000004,1.6878100683198412,0.11805555555555555
Le Plessis-Trévise 94420 (Centre-ville - Orly Parc),94420,94,48.8107,2.5736,1.7452312098316538,0.0975
Le Plessis-Trévise 94420 (Marbeau - Coeuilly),94420,94,48.8107,2.5736,1.7452312098316538,0.0975
Le Plessis-Trévise 94420 (Saint-Antoine),94420,94,48.8107,2.5736,1.7452312098316538,0.0975
Le Plessis-Trévise 94420 (Val Roger),94420,94,48.8178657,2.5634007000000003,1.538040732064077,0.08305555555555555
Le Pré-Saint-Gervais 93310 (7 Arpents - Rabelais - Liberté),93310,93,48.8855,2.4042,0.8647098170457284,0.09055555555555556
Le Raincy 93340,93340,93,48.89866660000001,2.5155626,1.0482772599744095,0.12
Le Raincy 93340 (Centre-ville - Mairie - Thiers),93340,93,48.9,2.5167,1.211627445509443,0.11361111111111111
Le Raincy 93340 (Côteaux),93340,93,48.9005842,2.5247083,1.4506119330540084,0.15055555555555555
Le Raincy 93340 (Gare),93340,93,48.89194570000001,2.5157254,0.35965359739885727,0.07666666666666666
Le Raincy 93340 (Montfermeil - Grands Côteaux),93340,93,48.9,2.5167,1.211627445509443,0.11361111111111111
Le Thillay 95500,95500,95,49.0053,2.46926,2.775296070349992,0.12694444444444444
Le Val-Saint-Germain 91530,91530,91,48.5654855,2.0603061,13.838598979118501,0.3063888888888889
Le Vaudoué 77123,77123,77,48.3549785,2.5219523,14.415425520831434,0.38861111111111113
Le Vésinet 78110 (Charmettes - Merlettes),78110,78,48.8928,2.1331,0.7714773161545669,0.07861111111111112
Le Vésinet 78110 (Coeur de Ville),78110,78,48.8928,2.1331,0.7714773161545669,0.07861111111111112
Le Vésinet 78110 (Princesse),78110,78,48.8839033,2.1294662,1.4033218333603237,0.12111111111111111
Le Vésinet 78110 (République),78110,78,48.894254,2.1347291,0.682405792419728,0.08055555555555556
Les Bréviaires 78610,78610,78,48.7105547,1.8121066000000003,6.965412390163052,0.22583333333333333
Les Clayes-sous-Bois 78340,78340,78,48.8214478,1.9871825,1.8522930871210415,0.10583333333333333
Les Clayes-sous-Bois 78340 (Centre-ville),78340,78,48.8222967,1.9891796,2.013485919730274,0.10055555555555555
Les Clayes-sous-Bois 78340 (Nord),78340,78,48.8238172,1.9930842,2.3303353960047413,0.19361111111111112
Les Clayes-sous-Bois 78340 (Ouest),78340,78,48.8221,1.9868,1.8378903612422193,0.09444444444444444
Les Essarts-le-Roi 78690,78690,78,48.717601,1.8946206,6.664934174556598,0.18861111111111112
Les Granges-le-Roi 91410,91410,91,48.5057296,2.0225859,12.919497574521223,0.26166666666666666
Les Lilas 93260,93260,93,48.8795658,2.415796,0.31874376416986344,0.04416666666666667
Les Lilas 93260 (Bruyères - Chassagnolle),93260,93,48.8799,2.4206,0.49485667356415325,0.07777777777777778
Les Lilas 93260 (Decros - Convention),93260,93,48.8799,2.4206,0.49485667356415325,0.07777777777777778
Les Lilas 93260 (Sentes - Floréal),93260,93,48.8799,2.4206,0.49485667356415325,0.07777777777777778
Les Loges-en-Josas 78350,78350,78,48.7645251,2.1396015,3.329611015957074,0.1413888888888889
Les Mesnuls 78490,78490,78,48.74765687899184,1.968080546879989,2.4524415876651466,0.10861111111111112
Les Molières 91470,91470,91,48.67182,2.06834,7.598786798167353,0.25083333333333335
Les Mureaux 78130 (Centre-ville),78130,78,48.9925143,1.9132993000000005,0.5814046804870071,0.035833333333333335
Les Mureaux 78130 (Grand Ouest),78130,78,48.9783604,1.9126794,2.1380328004613096,0.11555555555555555
Les Mureaux 78130 (Les Musiciens - Apremont),78130,78,48.9917,1.9097,0.6614687585132397,0.059444444444444446
Les Mureaux 78130 (Nouvelle France),78130,78,48.9917,1.9097,0.6614687585132397,0.059444444444444446
Les Mureaux 78130 (Route de Verneuil - Aérodrome),78130,78,48.9917,1.9097,0.6614687585132397,0.059444444444444446
Les Mureaux 78130 (Stade),78130,78,48.9861324,1.9078396,1.2950862649796557,0.09111111111111111
Les Pavillons-sous-Bois 93320,93320,93,48.9082988,2.5034999,1.4754962546665416,0.1511111111111111
Les Pavillons-sous-Bois 93320 (Centre-ville - Basoche),93320,93,48.9068,2.5065,1.545608108195451,0.14583333333333334
Les Pavillons-sous-Bois 93320 (Chanzy),93320,93,48.9123037,2.5222098,0.24407390589096015,0.05444444444444444
Les Pavillons-sous-Bois 93320 (Coquetiers),93320,93,48.90591660000001,2.5151813,1.1132504473657454,0.11916666666666667
Les Ulis 91940 (Plein Sud),91940,91,48.6784,2.1379,2.4335460822484323,0.1827777777777778
Les Écrennes 77820,77820,77,48.5031433,2.8600397,13.78197970162847,0.30194444444444446
Leuville-sur-Orge 91310,91310,91,48.6155573,2.2674029,3.4915672278733862,0.19527777777777777
Levallois-Perret 92300 (Front de Paris),92300,92,48.8939,2.2886,0.09755588689907636,0.01
Lieusaint 77127,77127,77,48.63166079999999,2.5514783,1.7073216629435408,0.1322222222222222
Limay 78520,78520,78,48.9921015,1.7353686,2.56562739231751,0.16833333333333333
Limay 78520 (Chasse),78520,78,48.98956610000001,1.7389199,2.8272562493726277,0.17055555555555554
Limay 78520 (Edouard Fossé - Aristide Briand),78520,78,49.0112,1.6368,5.163881159259447,0.3016666666666667
Limay 78520 (Gare - Lycée - Robespierre),78520,78,49.0112,1.6368,5.163881159259447,0.3016666666666667
Limay 78520 (Vinaver - Halage),78520,78,49.0112,1.6368,5.163881159259447,0.3016666666666667
Limeil-Brévannes 94450 (Anatole France - Piard - Curie),94450,94,48.7448,2.487,1.5554901522554359,0.10305555555555555
Limeil-Brévannes 94450 (Pasteur - Marquèze),94450,94,48.7448,2.487,1.5554901522554359,0.10305555555555555
Limetz-Villez 78270,78270,78,49.0613978,1.5485088,13.586571269940102,0.4222222222222222
Limoges-Fourches 77550,77550,77,48.631311,2.6636285,6.638846066659718,0.18944444444444444
Limours 91470,91470,91,48.64558820000001,2.075826,8.130074441389473,0.2538888888888889
Linas 91310,91310,91,48.6306286,2.2701898,4.980959897239929,0.14694444444444443
Lisses 91090,91090,91,48.59600089999999,2.4237886000000004,3.7873799948463,0.18944444444444444
Livry-Gargan 93190 (Centre-ville),93190,93,48.9193,2.5431,1.4778761828260947,0.09444444444444444
Livry-Gargan 93190 (Gargan),93190,93,48.9150587,2.5364002999999995,0.8603297454412557,0.06
Livry-Gargan 93190 (L'Abbaye),93190,93,48.9217338,2.5163434,1.0966757417185038,0.07972222222222222
Livry-Gargan 93190 (La Poudrerie),93190,93,48.9334622,2.5536774,2.992519317892984,0.2225
Livry-Gargan 93190 (Nord),93190,93,48.9193,2.5431,1.4778761828260947,0.09444444444444444
Livry-sur-Seine 77000,77000,77,48.5110545,2.6849333,3.969956914646472,0.16833333333333333
Lizy-sur-Ourcq 77440,77440,77,49.0273072,3.0218144,12.45671120264465,0.33444444444444443
Lognes 77185 (Mandinet Nord - Tour d'Auvergne),77185,77,48.8354,2.63,0.30499477759695065,0.02361111111111111
Lognes 77185 (Mandinet Sud),77185,77,48.8354,2.63,0.30499477759695065,0.02361111111111111
Lommoye 78270,78270,78,48.99377310000001,1.5107268,13.880655521542938,0.3711111111111111
Longjumeau 91160 (Balizy - Gravigny),91160,91,48.6933743,2.2957104,0.25105836305730855,0.030833333333333334
Longjumeau 91160 (Centre-ville - Mairie),91160,91,48.6906,2.2673,2.2198823651770954,0.13305555555555557
Longjumeau 91160 (Gubanski - Sud),91160,91,48.6906,2.2673,2.2198823651770954,0.13305555555555557
Longnes 78980,78980,78,48.9207169,1.5870848999999998,11.397996140703345,0.33055555555555555
Longperrier 77230,77230,77,49.052266,2.6602525000000004,12.565494004321664,0.3686111111111111
Longpont-sur-Orge 91310,91310,91,48.64262,2.2919546000000004,3.6021664402385873,0.18222222222222223
Longueville 77650,77650,77,48.5144795,3.2473223,6.577758811787081,0.21694444444444444
Longvilliers 78730,78730,78,48.5784061,1.9914058,14.61233622453014,0.3547222222222222
Lorrez-le-Bocage-Préaux 77710,77710,77,48.2422759,2.89716,14.650738090510734,0.30333333333333334
Louveciennes 78430,78430,78,48.8616969,2.1130641,1.417092280593611,0.07
Louvres 95380,95380,95,49.0449139,2.5096751,4.521350303735063,0.20944444444444443
Lumigny-Nesles-Ormeaux 77540,77540,77,48.7247112,2.9642336,13.354231629099552,0.37166666666666665
Luzarches 95270,95270,95,49.11249960000001,2.4223849,9.425369152216312,0.25722222222222224
Lésigny 77150,77150,77,48.7441196,2.6146976000000004,4.722707394022754,0.14972222222222223
Lévis-Saint-Nom 78320,78320,78,48.7207091,1.9513781000000003,5.001012717232975,0.18777777777777777
Machault 77133,77133,77,48.4548718,2.8306549,9.044731371111673,0.32611111111111113
Maffliers 95560,95560,95,49.0784276,2.3124785,8.457623331628772,0.3030555555555556
Magnanville 78200,78200,78,48.9681039,1.6847431000000002,2.791573295052768,0.18861111111111112
Magny-en-Vexin 95420,95420,95,49.1554403,1.7864359,23.019105082895877,0.40694444444444444
Magny-le-Hongre 77700,77700,77,48.8631156,2.8135257,2.0152729844289823,0.10111111111111111
Magny-les-Hameaux 78114,78114,78,48.724051,2.0839562,7.317097114196841,0.27944444444444444
Maison à vendre au Blanc-Mesnil (93150),93150,93,48.942969,2.460069,0.5012517924375435,0.045
Maison à vendre au Perreux-sur-Marne (94170),94170,94,48.85,2.5,1.7804452847922092,0.16027777777777777
Maison à vendre à Adainville (78113),78113,78,48.72332,1.6532,15.066441771361667,0.3591666666666667
Maison à vendre à Arcueil (94110),94110,94,48.79993,2.33256,1.163561796013308,0.0913888888888889
Maison à vendre à Argenteuil (95100),95100,95,48.95,2.25,0.6688507300253452,0.12666666666666668
Maison à vendre à Athis-Mons (91200),91200,91,48.70522,2.39147,0.7497540646335732,0.07166666666666667
Maison à vendre à Bagnolet (93170),93170,93,48.86667,2.41667,1.7517627791413812,0.16083333333333333
Maison à vendre à Ballainvilliers (91160),91160,91,48.67481,2.30057,2.327925081783721,0.14194444444444446
Maison à vendre à Ballancourt-sur-Essonne (91610),91610,91,48.52525,2.38604,11.483655693957372,0.4311111111111111
Maison à vendre à Baulne (91590),91590,91,48.49303,2.3623,13.668575978930841,0.4008333333333333
Maison à vendre à Bazainville (78550),78550,78,48.80435,1.66732,20.8118305494585,0.4572222222222222
Maison à vendre à Bessancourt (95550),95550,95,49.03765,2.2093599999999998,2.3559327077961587,0.14972222222222223
Maison à vendre à Breuillet (91650),91650,91,48.57064,2.17424,5.5491089917416145,0.2075
Maison à vendre à Bruyères-le-Châtel (91680),91680,91,48.58868,2.18991,4.0469265584084955,0.14083333333333334
Maison à vendre à Brétigny-sur-Orge (91220),91220,91,48.61135,2.30593,3.230259299803359,0.16972222222222222
Maison à vendre à Béthemont-la-Forêt (95840),95840,95,49.054429999999996,2.25192,3.739954731105837,0.17527777777777778
Maison à vendre à Cachan (94230),94230,94,48.79632,2.33661,1.2476517673059446,0.10111111111111111
Maison à vendre à Cergy (95000),95000,95,49.03645,2.07613,0.6618173694867923,0.06777777777777778
Maison à vendre à Cerny (91590),91590,91,48.47796,2.32815,12.948540845935879,0.2966666666666667
Maison à vendre à Champagne-sur-Oise (95660),95660,95,49.14052,2.24233,13.064835446283986,0.335
Maison à vendre à Champigny-sur-Marne (94500),94500,94,48.81642,2.49366,2.322890275935742,0.21916666666666668
Maison à vendre à Chaussy (95710),95710,95,49.12194,1.69148,26.865996122103276,0.5172222222222222
Maison à vendre à Chennevières-sur-Marne (94430),94430,94,48.79702,2.54046,0.6714793374009311,0.04805555555555555
Maison à vendre à Choisy-le-Roi (94600),94600,94,48.76846,2.41874,1.0612342863463702,0.09861111111111111
Maison à vendre à Cormeilles-en-Parisis (95240),95240,95,48.971109999999996,2.20491,2.2524753374065707,0.1313888888888889
Maison à vendre à Courcelles-sur-Viosne (95650),95650,95,49.07842,2.0028799999999998,6.679352301281949,0.24861111111111112
Maison à vendre à Créteil (94000),94000,94,48.78333,2.46667,1.1363999009726247,0.12666666666666668
Maison à vendre à Dourdan (91410),91410,91,48.52772,2.01113,15.112298165627875,0.3238888888888889
Maison à vendre à Draveil (91210),91210,91,48.68466,2.41418,0.5437551687253768,0.04777777777777778
Maison à vendre à Ermont (95120),95120,95,48.99004,2.2580400000000003,0.7458053328903876,0.059722222222222225
Maison à vendre à Fontenay-lès-Briis (91640),91640,91,48.61962,2.15276,7.247372737847232,0.2980555555555556
Maison à vendre à Fosses (95470),95470,95,49.09808,2.50957,8.653934858537443,0.35694444444444445
Maison à vendre à Gagny (93220),93220,93,48.88333,2.53333,0.14677353325477827,0.05361111111111111
Maison à vendre à Gentilly (94250),94250,94,48.81294000000001,2.3417,0.8439099689429116,0.13694444444444445
Maison à vendre à Gournay-sur-Marne (93460),93460,93,48.86223,2.58452,2.7389024984603347,0.14444444444444443
Maison à vendre à Goussainville (95190),95190,95,49.01367,2.46595,2.08147761343548,0.11222222222222222
Maison à vendre à Grisy-les-Plâtres (95810),95810,95,49.13177,2.05012,10.724159262479949,0.3030555555555556
Maison à vendre à Génicourt (95650),95650,95,49.09758,2.055288,6.961014105604297,0.24666666666666667
Maison à vendre à Houdan (78550),78550,78,48.79044,1.60007,22.809098688462015,0.4891666666666667
Maison à vendre à Issy-les-Moulineaux (92130),92130,92,48.82104,2.27718,0.5727756676453245,0.06833333333333333
Maison à vendre à Ivry-sur-Seine (94200),94200,94,48.81568,2.3848700000000003,0.4635862762949183,0.10138888888888889
Maison à vendre à Joinville-le-Pont (94340),94340,94,48.82538,2.47458,1.3443716805426706,0.1922222222222222
Maison à vendre à Jouy-le-Moutier (95280),95280,95,49.01068,2.04028,1.5386303672903745,0.06944444444444445
Maison à vendre à Juvisy-sur-Orge (91260),91260,91,48.68333,2.38333,1.0102724851931535,0.1025
Maison à vendre à La Courneuve (93120),93120,93,48.92805,2.39627,0.41624357371407245,0.06027777777777778
Maison à vendre à La Queue-en-Brie (94510),94510,94,48.7852,2.58112,3.302656965530266,0.19805555555555557
Maison à vendre à Livry-Gargan (93190),93190,93,48.9193,2.54305,1.4745628782370994,0.09416666666666666
Maison à vendre à Luzarches (95270),95270,95,49.11319,2.4223,9.501514863182564,0.25472222222222224
Maison à vendre à Maisons-Alfort (94700),94700,94,48.81171,2.43945,0.8506358082015376,0.058055555555555555
Maison à vendre à Marcoussis (91460),91460,91,48.64026,2.23858,5.830971804471791,0.205
Maison à vendre à Marines (95640),95640,95,49.14485,1.98226,14.040574750848538,0.37972222222222224
Maison à vendre à Marly-la-Ville (95670),95670,95,49.08201,2.50347,6.89171886463666,0.2425
Maison à vendre à Massy (91300),91300,91,48.72692,2.28301,0.8897830657229189,0.06388888888888888
